2005-03-10,2005,1,1,2005,2,3,3,March,11,69,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-11,2005,1,1,2005,2,3,3,March,11,70,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-12,2005,1,1,2005,2,3,3,March,11,71,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-13,2005,1,1,2005,2,3,3,March,12,72,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-14,2005,1,1,2005,2,3,3,March,12,73,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-15,2005,1,1,2005,2,3,3,March,12,74,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-16,2005,1,1,2005,2,3,3,March,12,75,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-17,2005,1,1,2005,2,3,3,March,12,76,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-18,2005,1,1,2005,2,3,3,March,12,77,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-19,2005,1,1,2005,2,3,3,March,12,78,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-20,2005,1,1,2005,2,3,3,March,13,79,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-21,2005,1,1,2005,2,3,3,March,13,80,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-22,2005,1,1,2005,2,3,3,March,13,81,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-23,2005,1,1,2005,2,3,3,March,13,82,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-24,2005,1,1,2005,2,3,3,March,13,83,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-25,2005,1,1,2005,2,3,3,March,13,84,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-26,2005,1,1,2005,2,3,3,March,13,85,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-27,2005,1,1,2005,2,3,3,March,14,86,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-28,2005,1,1,2005,2,3,3,March,14,87,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-29,2005,1,1,2005,2,3,3,March,14,88,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-30,2005,1,1,2005,2,3,3,March,14,89,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-03-31,2005,1,1,2005,2,3,3,March,14,90,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-01,2005,1,2,2005,2,4,4,April,14,91,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-02,2005,1,2,2005,2,4,4,April,14,92,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-03,2005,1,2,2005,2,4,4,April,15,93,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-04,2005,1,2,2005,2,4,4,April,15,94,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-05,2005,1,2,2005,2,4,4,April,15,95,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-06,2005,1,2,2005,2,4,4,April,15,96,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-07,2005,1,2,2005,2,4,4,April,15,97,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-08,2005,1,2,2005,2,4,4,April,15,98,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-09,2005,1,2,2005,2,4,4,April,15,99,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-10,2005,1,2,2005,2,4,4,April,16,100,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-11,2005,1,2,2005,2,4,4,April,16,101,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-12,2005,1,2,2005,2,4,4,April,16,102,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-13,2005,1,2,2005,2,4,4,April,16,103,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-14,2005,1,2,2005,2,4,4,April,16,104,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-15,2005,1,2,2005,2,4,4,April,16,105,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-16,2005,1,2,2005,2,4,4,April,16,106,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-17,2005,1,2,2005,2,4,4,April,17,107,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-18,2005,1,2,2005,2,4,4,April,17,108,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-19,2005,1,2,2005,2,4,4,April,17,109,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-20,2005,1,2,2005,2,4,4,April,17,110,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-21,2005,1,2,2005,2,4,4,April,17,111,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-22,2005,1,2,2005,2,4,4,April,17,112,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-23,2005,1,2,2005,2,4,4,April,17,113,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-24,2005,1,2,2005,2,4,4,April,18,114,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-25,2005,1,2,2005,2,4,4,April,18,115,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-26,2005,1,2,2005,2,4,4,April,18,116,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-27,2005,1,2,2005,2,4,4,April,18,117,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-28,2005,1,2,2005,2,4,4,April,18,118,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-29,2005,1,2,2005,2,4,4,April,18,119,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-04-30,2005,1,2,2005,2,4,4,April,18,120,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-01,2005,1,2,2005,2,4,5,May,19,121,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-02,2005,1,2,2005,2,4,5,May,19,122,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-03,2005,1,2,2005,2,4,5,May,19,123,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-04,2005,1,2,2005,2,4,5,May,19,124,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-05,2005,1,2,2005,2,4,5,May,19,125,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-06,2005,1,2,2005,2,4,5,May,19,126,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-07,2005,1,2,2005,2,4,5,May,19,127,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-08,2005,1,2,2005,2,4,5,May,20,128,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-09,2005,1,2,2005,2,4,5,May,20,129,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-10,2005,1,2,2005,2,4,5,May,20,130,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-11,2005,1,2,2005,2,4,5,May,20,131,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-12,2005,1,2,2005,2,4,5,May,20,132,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-13,2005,1,2,2005,2,4,5,May,20,133,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-14,2005,1,2,2005,2,4,5,May,20,134,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-15,2005,1,2,2005,2,4,5,May,21,135,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-16,2005,1,2,2005,2,4,5,May,21,136,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-17,2005,1,2,2005,2,4,5,May,21,137,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-18,2005,1,2,2005,2,4,5,May,21,138,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-19,2005,1,2,2005,2,4,5,May,21,139,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-20,2005,1,2,2005,2,4,5,May,21,140,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-21,2005,1,2,2005,2,4,5,May,21,141,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-22,2005,1,2,2005,2,4,5,May,22,142,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-23,2005,1,2,2005,2,4,5,May,22,143,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-24,2005,1,2,2005,2,4,5,May,22,144,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-25,2005,1,2,2005,2,4,5,May,22,145,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-26,2005,1,2,2005,2,4,5,May,22,146,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-27,2005,1,2,2005,2,4,5,May,22,147,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-28,2005,1,2,2005,2,4,5,May,22,148,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-29,2005,1,2,2005,2,4,5,May,23,149,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-30,2005,1,2,2005,2,4,5,May,23,150,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-05-31,2005,1,2,2005,2,4,5,May,23,151,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-01,2005,1,2,2005,2,4,6,June,23,152,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-02,2005,1,2,2005,2,4,6,June,23,153,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-03,2005,1,2,2005,2,4,6,June,23,154,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-04,2005,1,2,2005,2,4,6,June,23,155,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-05,2005,1,2,2005,2,4,6,June,24,156,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-06,2005,1,2,2005,2,4,6,June,24,157,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-07,2005,1,2,2005,2,4,6,June,24,158,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-08,2005,1,2,2005,2,4,6,June,24,159,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-09,2005,1,2,2005,2,4,6,June,24,160,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-10,2005,1,2,2005,2,4,6,June,24,161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-11,2005,1,2,2005,2,4,6,June,24,162,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-12,2005,1,2,2005,2,4,6,June,25,163,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-13,2005,1,2,2005,2,4,6,June,25,164,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-14,2005,1,2,2005,2,4,6,June,25,165,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-15,2005,1,2,2005,2,4,6,June,25,166,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-16,2005,1,2,2005,2,4,6,June,25,167,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-17,2005,1,2,2005,2,4,6,June,25,168,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-18,2005,1,2,2005,2,4,6,June,25,169,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-19,2005,1,2,2005,2,4,6,June,26,170,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-20,2005,1,2,2005,2,4,6,June,26,171,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-21,2005,1,2,2005,2,4,6,June,26,172,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-22,2005,1,2,2005,2,4,6,June,26,173,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-23,2005,1,2,2005,2,4,6,June,26,174,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-24,2005,1,2,2005,2,4,6,June,26,175,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-25,2005,1,2,2005,2,4,6,June,26,176,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-26,2005,1,2,2005,2,4,6,June,27,177,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-27,2005,1,2,2005,2,4,6,June,27,178,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-28,2005,1,2,2005,2,4,6,June,27,179,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-29,2005,1,2,2005,2,4,6,June,27,180,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-06-30,2005,1,2,2005,2,4,6,June,27,181,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-01,2005,2,3,2006,1,1,7,July,27,182,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-02,2005,2,3,2006,1,1,7,July,27,183,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-03,2005,2,3,2006,1,1,7,July,28,184,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-04,2005,2,3,2006,1,1,7,July,28,185,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-05,2005,2,3,2006,1,1,7,July,28,186,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-06,2005,2,3,2006,1,1,7,July,28,187,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-07,2005,2,3,2006,1,1,7,July,28,188,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-08,2005,2,3,2006,1,1,7,July,28,189,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-09,2005,2,3,2006,1,1,7,July,28,190,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-10,2005,2,3,2006,1,1,7,July,29,191,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-11,2005,2,3,2006,1,1,7,July,29,192,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-12,2005,2,3,2006,1,1,7,July,29,193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-13,2005,2,3,2006,1,1,7,July,29,194,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-14,2005,2,3,2006,1,1,7,July,29,195,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-15,2005,2,3,2006,1,1,7,July,29,196,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-16,2005,2,3,2006,1,1,7,July,29,197,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-17,2005,2,3,2006,1,1,7,July,30,198,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-18,2005,2,3,2006,1,1,7,July,30,199,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-19,2005,2,3,2006,1,1,7,July,30,200,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-20,2005,2,3,2006,1,1,7,July,30,201,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-21,2005,2,3,2006,1,1,7,July,30,202,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-22,2005,2,3,2006,1,1,7,July,30,203,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-23,2005,2,3,2006,1,1,7,July,30,204,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-24,2005,2,3,2006,1,1,7,July,31,205,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-25,2005,2,3,2006,1,1,7,July,31,206,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-26,2005,2,3,2006,1,1,7,July,31,207,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-27,2005,2,3,2006,1,1,7,July,31,208,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-28,2005,2,3,2006,1,1,7,July,31,209,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-29,2005,2,3,2006,1,1,7,July,31,210,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-30,2005,2,3,2006,1,1,7,July,31,211,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-07-31,2005,2,3,2006,1,1,7,July,32,212,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-01,2005,2,3,2006,1,1,8,August,32,213,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-02,2005,2,3,2006,1,1,8,August,32,214,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-03,2005,2,3,2006,1,1,8,August,32,215,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-04,2005,2,3,2006,1,1,8,August,32,216,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-05,2005,2,3,2006,1,1,8,August,32,217,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-06,2005,2,3,2006,1,1,8,August,32,218,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-07,2005,2,3,2006,1,1,8,August,33,219,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-08,2005,2,3,2006,1,1,8,August,33,220,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-09,2005,2,3,2006,1,1,8,August,33,221,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-10,2005,2,3,2006,1,1,8,August,33,222,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-11,2005,2,3,2006,1,1,8,August,33,223,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-12,2005,2,3,2006,1,1,8,August,33,224,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-13,2005,2,3,2006,1,1,8,August,33,225,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-14,2005,2,3,2006,1,1,8,August,34,226,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-15,2005,2,3,2006,1,1,8,August,34,227,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-16,2005,2,3,2006,1,1,8,August,34,228,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-17,2005,2,3,2006,1,1,8,August,34,229,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-18,2005,2,3,2006,1,1,8,August,34,230,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-19,2005,2,3,2006,1,1,8,August,34,231,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-20,2005,2,3,2006,1,1,8,August,34,232,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-21,2005,2,3,2006,1,1,8,August,35,233,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-22,2005,2,3,2006,1,1,8,August,35,234,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-23,2005,2,3,2006,1,1,8,August,35,235,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-24,2005,2,3,2006,1,1,8,August,35,236,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
2005-08-25,2005,2,3,2006,1,1,8,August,35,237,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0
